LSOA Code,Arson and Criminal Damage,Burglary,Drug Offences,Miscellaneous Crimes Against Society,Possession of Weapons,Public Order Offences,Robbery,Theft,Vehicle Offences,Violence Against the Person,Total_crime
E01000193,0.07792207792207792,0.025974025974025976,0.0,0.0,0.0,0.05194805194805195,0.025974025974025976,0.5844155844155844,0.07792207792207792,0.15584415584415584,77
E01000194,0.11627906976744186,0.18604651162790697,0.023255813953488372,0.0,0.023255813953488372,0.13953488372093023,0.06976744186046512,0.09302325581395349,0.16279069767441862,0.18604651162790697,43
E01000195,0.23529411764705882,0.11764705882352941,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.058823529411764705,0.23529411764705882,0.17647058823529413,17
E01000196,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.0,0.0,0.1346153846153846,0.0,0.34615384615384615,0.09615384615384616,0.2692307692307692,52
E01000197,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.46153846153846156,0.3076923076923077,13
E01000198,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.23076923076923078,13
E01000199,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,9
E01000200,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,5
E01000201,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.2,0.0,0.2,10
E01000202,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.2,10
E01000203,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571,0.21428571428571427,0.2857142857142857,0.25,28
E01000204,0.1,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.2,0.45,20
E01000205,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.09090909090909091,11
E01000206,0.0,0.3181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.13636363636363635,0.36363636363636365,0.09090909090909091,22
E01000207,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.5,0.08333333333333333,0.0,12
E01000208,0.0,0.11538461538461539,0.038461538461538464,0.0,0.0,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.3076923076923077,0.11538461538461539,26
E01000209,0.0,0.25,0.0625,0.0,0.0,0.0625,0.0,0.1875,0.375,0.0625,16
E01000210,0.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.3076923076923077,0.23076923076923078,13
E01000211,0.021739130434782608,0.0,0.0,0.0,0.0,0.08695652173913043,0.021739130434782608,0.5434782608695652,0.08695652173913043,0.2391304347826087,46
E01000212,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,9
E01000213,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,8
E01000214,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.3,0.43333333333333335,0.13333333333333333,30
E01000215,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2222222222222222,18
E01000216,0.08333333333333333,0.25,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,12
E01000217,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.45454545454545453,0.36363636363636365,11
E01000218,0.0625,0.1875,0.0625,0.0,0.0,0.0,0.0,0.125,0.25,0.3125,16
E01000219,0.05555555555555555,0.3888888888888889,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.2222222222222222,0.2222222222222222,18
E01000220,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.2,20
E01000221,0.0449438202247191,0.0,0.02247191011235955,0.0,0.0,0.07865168539325842,0.011235955056179775,0.2808988764044944,0.25842696629213485,0.30337078651685395,89
E01000222,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.5714285714285714,14
E01000223,0.05263157894736842,0.07017543859649122,0.0,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.22807017543859648,0.3333333333333333,0.21052631578947367,57
E01000224,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.45454545454545453,0.2727272727272727,11
E01000225,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,10
E01000226,0.25,0.2,0.0,0.0,0.0,0.0,0.05,0.05,0.2,0.25,20
E01000227,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.3076923076923077,13
E01000228,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.16,0.24,0.44,25
E01000229,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,13
E01000230,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,13
E01000231,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.25925925925925924,0.3333333333333333,0.2962962962962963,27
E01000232,0.0,0.5333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.06666666666666667,15
E01000233,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.0,0.0,0.11538461538461539,0.038461538461538464,0.19230769230769232,0.23076923076923078,0.07692307692307693,26
E01000234,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.4444444444444444,18
E01000235,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.3157894736842105,19
E01000236,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.37037037037037035,0.2962962962962963,27
E01000237,0.0625,0.125,0.09375,0.0,0.0,0.125,0.125,0.125,0.15625,0.1875,32
E01000238,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.5,0.2727272727272727,22
E01000239,0.024390243902439025,0.0975609756097561,0.024390243902439025,0.0,0.0,0.0975609756097561,0.12195121951219512,0.3170731707317073,0.04878048780487805,0.2682926829268293,41
E01000240,0.06666666666666667,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,0.2,0.26666666666666666,15
E01000241,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.3157894736842105,19
E01000242,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,5
E01000243,0.07142857142857142,0.17857142857142858,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,28
E01000244,0.06976744186046512,0.06976744186046512,0.0,0.0,0.023255813953488372,0.09302325581395349,0.11627906976744186,0.18604651162790697,0.09302325581395349,0.3488372093023256,43
E01000245,0.06,0.12,0.02,0.0,0.02,0.04,0.14,0.16,0.24,0.2,50
E01000246,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,14
E01000247,0.09090909090909091,0.13636363636363635,0.0,0.045454545454545456,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,22
E01000248,0.02,0.0,0.0,0.0,0.0,0.04,0.08,0.46,0.24,0.16,50
E01000249,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,8
E01000250,0.04838709677419355,0.04838709677419355,0.06451612903225806,0.016129032258064516,0.0,0.04838709677419355,0.08064516129032258,0.2903225806451613,0.0967741935483871,0.3064516129032258,62
E01000251,0.10810810810810811,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.32432432432432434,0.21621621621621623,0.1891891891891892,37
E01000252,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.2962962962962963,0.48148148148148145,27
E01000253,0.1,0.16666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.3,0.26666666666666666,0.1,30
E01000254,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.42857142857142855,14
E01000255,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.42857142857142855,0.14285714285714285,14
E01000256,0.1,0.1,0.05,0.0,0.0,0.05,0.05,0.15,0.35,0.15,20
E01000257,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.30303030303030304,0.24242424242424243,0.24242424242424243,33
E01000258,0.027777777777777776,0.1111111111111111,0.0,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.4722222222222222,0.19444444444444445,0.1111111111111111,36
E01000259,0.0,0.17391304347826086,0.0,0.0,0.0,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.30434782608695654,23
E01000260,0.1,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.3333333333333333,0.26666666666666666,30
E01000261,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,9
E01000262,0.0,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.30303030303030304,0.36363636363636365,33
E01000263,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.38461538461538464,13
E01000264,0.03389830508474576,0.15254237288135594,0.0,0.0,0.01694915254237288,0.06779661016949153,0.11864406779661017,0.2711864406779661,0.11864406779661017,0.22033898305084745,59
E01000265,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.0,0.045454545454545456,0.3181818181818182,0.09090909090909091,22
E01000266,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,9
E01000267,0.0,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.4166666666666667,0.08333333333333333,12
E01000268,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.2702702702702703,0.2702702702702703,0.32432432432432434,37
E01000269,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,10
E01000270,0.0,0.125,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.3125,0.375,16
E01000271,0.125,0.375,0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.125,0.125,16
E01000272,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,14
E01000273,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.0,0.0,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.2962962962962963,27
E01000274,0.0,0.375,0.0,0.041666666666666664,0.0,0.0,0.0,0.125,0.25,0.20833333333333334,24
E01000275,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.3076923076923077,0.23076923076923078,13
E01000276,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2
E01000277,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,18
E01000278,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5
E01000279,0.0,0.2777777777777778,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.2777777777777778,0.2777777777777778,18
E01000280,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.18181818181818182,11
E01000281,0.043478260869565216,0.17391304347826086,0.021739130434782608,0.0,0.0,0.10869565217391304,0.08695652173913043,0.2826086956521739,0.13043478260869565,0.15217391304347827,46
E01000282,0.0,0.25,0.08333333333333333,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.25,0.20833333333333334,24
E01000283,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,6
E01000284,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.45454545454545453,0.18181818181818182,22
E01000285,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.21052631578947367,0.21052631578947367,19
E01000286,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.2857142857142857,14
E01000287,0.06666666666666667,0.2,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.4,15
E01000288,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.3333333333333333,0.08333333333333333,12
E01000289,0.20833333333333334,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,0.20833333333333334,0.16666666666666666,0.2916666666666667,24
E01000290,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.3125,0.25,0.1875,16
E01000291,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.5454545454545454,11
E01000292,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.3157894736842105,0.15789473684210525,19
E01000293,0.0,0.1875,0.0,0.0,0.0,0.0625,0.1875,0.3125,0.125,0.125,16
E01000294,0.03333333333333333,0.1,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.3,0.43333333333333335,30
E01000295,0.0,0.13636363636363635,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.3181818181818182,0.045454545454545456,0.36363636363636365,22
E01000296,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.0,0.0,0.05555555555555555,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.19444444444444445,36
E01000297,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.6666666666666666,0.06666666666666667,15
E01000298,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.0,0.0,0.09302325581395349,0.09302325581395349,0.2558139534883721,0.046511627906976744,0.32558139534883723,43
E01000299,0.0847457627118644,0.1016949152542373,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.1864406779661017,0.23728813559322035,0.05084745762711865,0.23728813559322035,59
E01000300,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,6
E01000301,0.0,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,13
E01000302,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.041666666666666664,0.3333333333333333,0.125,0.2916666666666667,24
E01000303,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,8
E01000304,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,6
E01000305,0.05172413793103448,0.1206896551724138,0.017241379310344827,0.017241379310344827,0.0,0.08620689655172414,0.034482758620689655,0.1206896551724138,0.3275862068965517,0.22413793103448276,58
E01000306,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,6
E01000307,0.020202020202020204,0.025252525252525252,0.020202020202020204,0.015151515151515152,0.0,0.030303030303030304,0.025252525252525252,0.6919191919191919,0.06565656565656566,0.10606060606060606,198
E01000308,0.16666666666666666,0.125,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.3333333333333333,0.16666666666666666,24
E01000309,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.21428571428571427,14
E01000310,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.24242424242424243,0.2727272727272727,0.2727272727272727,33
E01000311,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,14
E01000312,0.0625,0.3125,0.0625,0.0,0.0,0.0,0.0,0.0625,0.25,0.25,16
E01000313,0.11904761904761904,0.11904761904761904,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.19047619047619047,0.19047619047619047,0.2857142857142857,42
E01000314,0.0,0.09523809523809523,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.38095238095238093,0.09523809523809523,0.19047619047619047,21
E01000315,0.12903225806451613,0.0967741935483871,0.16129032258064516,0.0,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.22580645161290322,0.16129032258064516,31
E01000316,0.06779661016949153,0.03389830508474576,0.03389830508474576,0.0,0.03389830508474576,0.01694915254237288,0.1864406779661017,0.1694915254237288,0.2542372881355932,0.2033898305084746,59
E01000317,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.46153846153846156,0.23076923076923078,13
E01000318,0.075,0.15,0.05,0.025,0.0,0.025,0.1,0.05,0.375,0.15,40
E01000319,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.42857142857142855,0.0,14
E01000320,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,12
E01000321,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.0,0.0,0.06818181818181818,0.18181818181818182,0.3409090909090909,0.13636363636363635,0.11363636363636363,44
E01000322,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,28
E01000323,0.047619047619047616,0.047619047619047616,0.0,0.011904761904761904,0.011904761904761904,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.09523809523809523,0.14285714285714285,84
E01000324,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.5,0.3125,16
E01000325,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,9
E01000326,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.35714285714285715,14
E01000327,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,5
E01000328,0.25,0.08333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.16666666666666666,0.375,24
E01000329,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.21739130434782608,0.0,0.0,0.6086956521739131,23
E01000330,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.3181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.5,22
E01000331,0.034482758620689655,0.13793103448275862,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.1724137931034483,0.2413793103448276,0.3448275862068966,29
E01000332,0.125,0.3125,0.0,0.0,0.0,0.1875,0.0625,0.0625,0.1875,0.0625,16
E01000333,0.2647058823529412,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.058823529411764705,0.0,0.2647058823529412,0.08823529411764706,0.20588235294117646,34
E01000334,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,6
E01000335,0.0547945205479452,0.0684931506849315,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0821917808219178,0.0273972602739726,0.1780821917808219,0.2328767123287671,0.2876712328767123,73
E01000336,0.0975609756097561,0.17073170731707318,0.024390243902439025,0.0,0.024390243902439025,0.0975609756097561,0.0,0.024390243902439025,0.14634146341463414,0.4146341463414634,41
E01000337,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,7
E01000338,0.0,0.1875,0.25,0.0,0.0,0.0,0.0625,0.0625,0.1875,0.25,16
E01000339,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.3333333333333333,15
E01000340,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,9
E01000341,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,10
E01000342,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,5
E01000343,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.5,22
E01000344,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,9
E01000345,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,7
E01000346,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,6
E01000347,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.35714285714285715,0.0,0.07142857142857142,0.21428571428571427,0.21428571428571427,14
E01000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,6
E01000349,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,9
E01000350,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.3888888888888889,18
